name,key,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,networkKeys,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,geodeticDatum,class,countryCode,country,rightsHolder,recordNumber,identifier,municipality,datasetName,collectionCode,gbifID,language,occurrenceID,type,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,occurrenceRemarks,identifiedBy,modified,locality,http...unknown.org.http_..rs.tdwg.org.dwc.terms.Identification,otherCatalogNumbers,http...unknown.org.http_..rs.gbif.org.terms.1.0.Multimedia,elevation,elevationAccuracy,coordinateUncertaintyInMeters,references,verbatimEventDate,verbatimLocality,taxonID,http...unknown.org.occurrenceDetails,rights,identificationID,continent,eventTime,fieldNotes,habitat,nomenclaturalCode,institutionID,endDayOfYear,county,preparations,startDayOfYear,verbatimElevation,collectionID,individualCount,higherGeography,http...unknown.org.http_..rs.tdwg.org.dwc.terms.ResourceRelationship,higherClassification,nomenclaturalStatus,bibliographicCitation,fieldNumber,eventRemarks,georeferenceProtocol,typeStatus,identificationRemarks,georeferenceSources,http...unknown.org.http_..rs.tdwg.org.dwc.terms.MeasurementOrFact,acceptedNameUsageID,http...unknown.org.http_..rs.gbif.org.terms.1.0.Description,datasetID,verbatimTaxonRank,organismID,accessRights,verbatimCoordinateSystem,georeferencedDate,establishmentMeans,previousIdentifications,typifiedName,http...unknown.org.http_..rs.gbif.org.terms.1.0.Identifier,waterBody,locationID,eventID,taxonRemarks,dynamicProperties,X[[i]]
Ceiba,1077317378,-19.05,-57.65,gass84,f9e1895f-4f52-45e7-aa4f-4dea366b7d2d,aa3e4a95-dc4c-45fa-9c0a-cecad3a1511f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T13:28:26.222+0000,2018-09-25T13:28:26.235+0000,121,none,PRESERVED_SPECIMEN,6008660,6,7707728,220,941,6685,3152218,NA,3152218,Chorisia Kunth,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Chorisia,NA,GENUS,SYNONYM,NA,Ms,1995,2,28,1995-02-28T00:00:00.000+0000,2018-09-25T13:28:26.367+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CPAP - Herbário CPAP,2544,BRA:CPAP:CPAP:0000013318,CORUMBÁ,CPAP - Herbário CPAP,CPAP,1077317378,pt,BRA:CPAP:CPAP:0000013318,Collection,13318,"Pott, V. J.; Pott, A.; Hamilton, S.; Zippel, S.",Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),<ll>dwc_commonname:</ll> BARRIGUDA,NA,NA,NA,NA,NA,NA,120,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba speciosa,1675518496,0,0,"cucdmis,gass84,zerocd",aeb4640c-e649-43b9-bf5c-dc9c6ec7540e,f5fd374b-89cb-4ab6-b3eb-794c65f232c3,none,775151b2-7095-4e85-b145-0e9e7c35f0da,BR,DWC_ARCHIVE,2018-08-27T21:42:25.514+0000,2018-05-03T22:14:35.160+0000,38,none,PRESERVED_SPECIMEN,6057259,6,7707728,220,941,6685,3152218,8688929,8688929,Chorisia speciosa A.St.-Hil.,"Ceiba speciosa (A.St.-Hil., A.Juss. & Cambess.) Ravenna",Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba speciosa,Chorisia,speciosa,SPECIES,SYNONYM,NA,Paraná,1995,3,28,1995-03-28T00:00:00.000+0000,2018-07-07T14:41:35.421+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,NA,039,7764,NA,NA,NA,1675518496,NA,7764,NA,7836,"Silva, C",HUCP,NA,Arbórea cultivada.,NA,NA,Água Verde,NA,NA,NA,-4999.5,4999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbórea cultivada.; Terrestre.,NA,NA,NA,NA,Curitiba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1090775653,0,0,"cucdmis,gass84,iddatunl,zerocd",09010edb-5e55-4dc0-8a97-a26a3bb89e85,9610290b-e0ea-439b-b726-ba11bcecfb86,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T14:06:25.678+0000,2018-09-25T14:06:25.685+0000,113,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,2004-05-01T00:00:00.000+0000,Minas Gerais,1995,4,21,1995-04-21T00:00:00.000+0000,2018-09-25T14:06:25.698+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,HUFU - Herbarium Uberlandense,1152,BRA:UFU:HUFU:0000009062,Uberlândia,HUFU - Herbarium Uberlandense,HUFU,1090775653,pt,BRA:UFU:HUFU:0000009062,Collection,9062,"Araújo, G.M.; et al.",UFU,Universidade Federal de Uberlândia (UFU),"Árvore, ca. 15 m. Flor rosa, frutos verdes.; Mata decídua em solo de origem basáltica.","Semir, J.",NA,Fazenda Buriti,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043270,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.051+0000,2018-08-03T19:54:27.092+0000,112,none,PRESERVED_SPECIMEN,8352669,6,7707728,220,941,6685,3152218,7361253,7361253,Chorisia pubiflora (A.St.-Hil.) Dawson,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Chorisia,pubiflora,SPECIES,SYNONYM,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.463+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33625,BRA:UNICAMP:UEC:0000087659,Pereira Barreto,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043270,pt,BRA:UNICAMP:UEC:0000087659,Collection,87659,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 12m , com flores rosa e fundo amarelo-creme apendices branco.",NA,NA,A 80km de Pereira Barreto - SP 310 - .,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043267,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.056+0000,2018-08-03T19:54:26.942+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.336+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33617,BRA:UNICAMP:UEC:0000087674,São José do Rio Preto,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043267,pt,BRA:UNICAMP:UEC:0000087674,Collection,87674,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de ca. 10m, flores rosa escuro com fundo amarelado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043296,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.055+0000,2018-08-03T19:54:26.950+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.409+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33620,BRA:UNICAMP:UEC:0000087667,São José do Rio Preto,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043296,pt,BRA:UNICAMP:UEC:0000087667,Collection,87667,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 12m, flores rosa claro com fundo creme e apendices claros (brancos).",NA,NA,Rodovia W. Luíz a 50km de Sâo José do Rio Preto.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043274,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.043+0000,2018-08-03T19:54:26.914+0000,112,none,PRESERVED_SPECIMEN,8352669,6,7707728,220,941,6685,3152218,7361253,7361253,Chorisia pubiflora (A.St.-Hil.) Dawson,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Chorisia,pubiflora,SPECIES,SYNONYM,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.370+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33622,BRA:UNICAMP:UEC:0000087669,Monte Aprazível,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043274,pt,BRA:UNICAMP:UEC:0000087669,Collection,87669,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 9m, com flores rosadas e fundo amarelo-creme apendices branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089031043,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:24.999+0000,2018-08-03T19:54:20.354+0000,112,none,PRESERVED_SPECIMEN,8352669,6,7707728,220,941,6685,3152218,7361253,7361253,Chorisia pubiflora (A.St.-Hil.) Dawson,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Chorisia,pubiflora,SPECIES,SYNONYM,NA,São Paulo,1995,4,17,1995-04-17T00:00:00.000+0000,2018-08-03T19:54:28.312+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33616,BRA:UNICAMP:UEC:0000070659,Lins,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089031043,pt,BRA:UNICAMP:UEC:0000070659,Collection,070659,"Semir, J.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore ca. de 11m, flores rosa escura, com base da pétala creme amarelado. Apensices rosa bem claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043283,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.049+0000,2018-08-03T19:54:26.914+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.326+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33618,BRA:UNICAMP:UEC:0000087665,São José do Rio Preto,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043283,pt,BRA:UNICAMP:UEC:0000087665,Collection,87665,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 11m, flores rosa claro com fundo amarelado.",NA,NA,Rodovia W. Luíz a 50km de São José do Rio Preto.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043251,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.056+0000,2018-08-03T19:54:26.955+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.427+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33624,BRA:UNICAMP:UEC:0000087658,Floreal,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043251,pt,BRA:UNICAMP:UEC:0000087658,Collection,87658,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 12m, com flores rosa e fundo amarelo-creme apendices brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043279,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.050+0000,2018-08-03T19:54:26.935+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.294+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33619,BRA:UNICAMP:UEC:0000087666,São José do Rio Preto,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043279,pt,BRA:UNICAMP:UEC:0000087666,Collection,87666,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 11m, flores rosa claro com fundo amarelado.",NA,NA,Rodovia W. Luíz a 50km de São José do Rio Preto.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba,1500375019,0,0,"cucdmis,gass84,iddatunl,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:53:07.956+0000,2018-08-03T19:55:11.610+0000,112,none,PRESERVED_SPECIMEN,3152218,6,7707728,220,941,6685,3152218,NA,3152218,Ceiba Mill.,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Ceiba,NA,GENUS,ACCEPTED,2004-05-01T00:00:00.000+0000,Minas Gerais,1995,4,21,1995-04-21T00:00:00.000+0000,2018-08-03T19:55:27.073+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,1152,BRA:UNICAMP:UEC:0000194257,Uberlandia,UEC - Herbário da Universidade Estadual de Campinas,UEC,1500375019,pt,BRA:UNICAMP:UEC:0000194257,Collection,194257,"Araújo, G.M.; et al.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore 15m. Flor rosa, frutos verdes.; Mata decídua em solo de origem basaltica.","Semir, J.",NA,Fazenda Buriti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089031004,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:24.971+0000,2018-08-03T19:54:20.317+0000,112,none,PRESERVED_SPECIMEN,7361253,6,7707728,220,941,6685,3152218,7361253,7361253,Ceiba pubiflora K.Schum.,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Ceiba,pubiflora,SPECIES,ACCEPTED,2018-03-05T00:00:00.000+0000,São Paulo,1995,4,16,1995-04-16T00:00:00.000+0000,2018-08-03T19:54:28.418+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33615,BRA:UNICAMP:UEC:0000070658,Lins,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089031004,pt,BRA:UNICAMP:UEC:0000070658,Collection,070658,"Semir, J.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore ca. de 12m, flores rosa forte com base creme amarelada. com estrias atro-purpuras. Apendices do filete esbranquiçado. Crescendo em remanescente de mata em pastos.","Ferreira, C.D.M.",NA,Arredores.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba pubiflora,1089043294,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:33.060+0000,2018-08-03T19:54:26.916+0000,112,none,PRESERVED_SPECIMEN,8352669,6,7707728,220,941,6685,3152218,7361253,7361253,Chorisia pubiflora (A.St.-Hil.) Dawson,Ceiba pubiflora K.Schum.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba pubiflora,Chorisia,pubiflora,SPECIES,SYNONYM,NA,São Paulo,1995,4,23,1995-04-23T00:00:00.000+0000,2018-08-03T19:54:36.287+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,33621,BRA:UNICAMP:UEC:0000087668,Mirassol,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089043294,pt,BRA:UNICAMP:UEC:0000087668,Collection,87668,"Junior, G.A.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore de 10m, flores rosadas com fundo amarelo-creme apendices brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba,1089072625,0,0,"cucdmis,gass84,zerocd",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-10-02T19:52:50.051+0000,2018-08-03T19:54:43.553+0000,112,none,PRESERVED_SPECIMEN,3152218,6,7707728,220,941,6685,3152218,NA,3152218,Ceiba Mill.,Ceiba Mill.,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,NA,Ceiba,NA,GENUS,ACCEPTED,2018-03-05T00:00:00.000+0000,Mato Grosso,1995,5,5,1995-05-05T00:00:00.000+0000,2018-08-03T19:54:55.810+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,UEC - Herbário da Universidade Estadual de Campinas,881,BRA:UNICAMP:UEC:0000127218,Jauru,UEC - Herbário da Universidade Estadual de Campinas,UEC,1089072625,pt,BRA:UNICAMP:UEC:0000127218,Collection,127218,"Salis, S.M.; Pott, V.J.; Pinheiro, J.; Branco, O.",UNICAMP,"Universidade Estadual de Campinas, UNICAMP","Árvore 5m alt., paineira.&nf;; Mata Ombrófila aberta, revelo plano.","Ferreira, C.D.M.",NA,"Remanescente a 15km de Jauru, que sofreu retirada de madeira e com muito babaçu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ceiba insignis,1077318243,-15.376667,-58.977778,"gass84,iddatunl",f9e1895f-4f52-45e7-aa4f-4dea366b7d2d,aa3e4a95-dc4c-45fa-9c0a-cecad3a1511f,none,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2018-09-25T13:28:26.897+0000,2018-09-25T13:28:26.912+0000,121,none,PRESERVED_SPECIMEN,6057272,6,7707728,220,941,6685,3152218,5663215,5663215,Chorisia insignis Kunth,Ceiba insignis (Kunth) P.E.Gibbs & J.Semir,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,Ceiba insignis,Chorisia,insignis,SPECIES,SYNONYM,1996-09-01T00:00:00.000+0000,Mt,1995,5,5,1995-05-05T00:00:00.000+0000,2018-09-25T13:28:26.969+0000,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,WGS84,Magnoliopsida,BR,Brazil,CPAP - Herbário CPAP,881,BRA:CPAP:CPAP:0000014176,JAURU,CPAP - Herbário CPAP,CPAP,1077318243,pt,BRA:CPAP:CPAP:0000014176,Collection,14176,"Salis, S. M.; Pott, V.J.; Pinheiro, J.; Branco, O.; Saba",Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),Terrestre <ll>dwc_commonname:</ll> PAINEIRA,J. Semir,NA,Terras,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
