datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2017-04-19 14:52:48-03"	UFBA	ALCB	80088	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Guedes, ML"	2007	07			620		"Valadão, R. de M.; Guedes, ML"	2007	07	18			"Southern America"	Brasil	Bahia	Cocos	"Oeste, Próximo a Faz. Capitão do Mato"	-44.666667	-14.381389															"de ca 10 m de altura. Flores róseas. Frutos imaturos verdes. Freqüente."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	80088	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		A.St.-Hil.	"Guedes, ML"	2007	07			620		"Valadão, R. de M.; Guedes, ML"	2007	07	18			"Southern America"	Brasil	Bahia	Cocos	"Oeste, Próximo a Faz. Capitão do Mato"	-44.666667	-14.381389															"Ca. de 10 m de alt. Flores róseas. Frutos imaturos verdes."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	80850	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		A.St.-Hil.	"Guedes, ML"	2007	09			13597		"Guedes, ML; Valadão, R. de M.; Carvalho, G; Oliveira, MRA de"	2007	08	29			"Southern America"	Brasil	Bahia	Cocos	"Oeste, Faz. Capitão da Mata"	0	0	-44.5344	-14.1839	199742												"de ca 20 m de altura. Frutos verdes."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	80850	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		A.St.-Hil.	"Guedes, ML"	2007	09			13597		"Guedes, ML; Valadão, R. de M.; Carvalho, G; Oliveira, MRA de"	2007	08	29			"Southern America"	Brasil	Bahia	Cocos	"Oeste, Faz. Capitão da Mata"	-44.496389	-14.068889															"Ca. de 20 m de alt. Frutos verdes."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	94025	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		A.St.-Hil.	"Miranda, AM"	2002	06			3971		"Miranda, AM"	2002	05	25			"Southern America"	Brasil	Bahia	Remanso	"Baixo Médio São Francisco"	0	0	-42.0814	-9.62167	75033												"ca. 8,0m altura. Caule marrom, espinhoso. Folhas membranáceas. Densamente florida, flores vistosas, cálice verde, corola rosa com estrias vináceas e brancas."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	022930	"Ceiba ventricosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	ventricosa		"(Benth.Benth.) H.S.IrwinH.S.Irwin & Barneby & Barneby"	"Semir, J"					s/n		"Barros, FS"	1990	05	17			"Southern America"	Brasil	Bahia	Salvador	"Região Metropolitana Salvador, a beira do Dique do Tororó"	-38.5	-12.966667															"flores rosas."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	027148	"Ceiba ventricosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	ventricosa		"(Benth.Benth.) H.S.IrwinH.S.Irwin & Barneby & Barneby"	"Semir, J"					s/n		"Pinto, GCP"	1966	06				"Southern America"	Brasil	Bahia	Cipó	"Nordeste, próximo ao rio Itapicuru."	-38.516667	-11.1															"flores alvas, abundantes."	
"2017-04-19 14:52:48-03"	UFBA	ALCB	20359	"Ceiba ventricosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	ventricosa		"(Benth.Benth.) H.S.IrwinH.S.Irwin & Barneby & Barneby"	"Semir, J"					882		"Sarmento, AC; Bautista, HP"	1986	04	14			"Southern America"	Brasil	Bahia	Utinga	"Chapada Diamantina, próximo a Lagoa do Capim"	-40.983333	-12.016667					650	650									"ca. 9 m alt. Frutos jovens, piriformes, verde.; área de pastagem. Solo latossolo, vermelho-amarelo, álico. Textura argilosa. Relevo de plano a suave ondulado."	
"2016-05-17 16:50:07-03"	URICER	HPBR	6930	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna"	"MILESI, T. R."	2013	11	27				"TOMAZIN, A."	2000	10	18				Brasil	RS	Erechim	"PARQ. MUNIC LONGINES MALINOWSKI"	0	0	-52.2739	-27.6342	46790								2					
"2016-05-17 16:50:07-03"	URICER	HPBR	9945	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A. St.-Hil.) Ravenna)"	"MILESI, T. R."	2013	11	18				"CHAVES, A.; DALAVALE, L.; ZANARDI, C."	2007	02	10				Brasil	RS	Erechim		0	0	-52.2739	-27.6342	46790								1				"Flores rosa, frutos verde, isolada em canteiro central"	
"2017-04-25 16:29:10-03"	UTFPR	DVPR	142	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Dias, M.C."	2004				s.n.		"Andrade, E.A."	2004	03	24				Brasil	Paraná	Londrina	"Estacionamento de motos da Unifil"	0	0	-51.1628	-23.3103	63728		9999	9999									"; DESC: Árvore ca. 10 m, flor cor de rosa com mesclas central, botões florais imaturo."	DVPR000142
"2017-04-25 16:29:10-03"	UTFPR	DVPR	4580	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Caxambu M.G."	2012	02	23		s.n.		"Silva, C.Z."	2011	10	31				Brasil	Paraná	Cascavel	"Zoológico Municipal de Cascavel."	0	0	-53.4553	-24.9558	47841		9999	9999									"; DESC: árvore ca.6m. Frutos repletos de fibras alvas."	DVPR004580
"2017-04-25 16:29:10-03"	UTFPR	DVPR	4847	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Tonon, F."	2016				s.n.		"Tonon, F."	2016	05	23				Brasil	Paraná	"Dois Vizinhos"	"Lago Dourado"	0	0	-53.0572	-25.7336	19637		9999	9999									"; DESC: Árvore 10m, flores de cor rosa com aroma adoçicado."	DVPR004847
"2017-04-25 16:29:10-03"	UTFPR	DVPR	656	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Dewes, D.F."					s.n.		"Müller, S.F.; Dewes, D.F.; Dewes, D.F."	2013	04	08				Brasil	Paraná	"Dois Vizinhos"	"Centro Norte"	0	0	-53.0572	-25.7336	19637		9999	9999									"; DESC: Árvore 7 m, flor rosa com manchas pretas no interior adaxial das pétalas com fundo amarelado."	DVPR000656
"2017-04-25 16:29:10-03"	UTFPR	DVPR	764	"Ceiba speciosa"	S	Plantae	Magnoliophyta			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"						s.n.		"Lara, A.P.A.; Seibel, J.; Seibel, J."	2013	03	29				Brasil	Paraná	"Dois Vizinhos"		0	0	-53.0572	-25.7336	19637		9999	9999									"; DESC: Árvore, flores de cor rosa, com látex, tronco com acúleos."	DVPR000764
"2017-03-31 14:56:02-03"	UFMG	BHCB	157101	Ceiba	S	Plantae	Dicotyledon			Malvaceae	Ceiba									466		"Rodrigues, IMC; Brandão, GC; et al."	2011	02	23			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Estação Ecológica da UFMG"	0	0	-43.9378	-19.9208	17082		0	0									"Árvore ca. de 5m de alt. Com flores amarelas."	
"2017-03-31 14:56:02-03"	UFMG	BHCB	184391	Ceiba	S	Plantae	Dicotyledon			Malvaceae	Ceiba									3748		"Mota, RC; Vasconcelos, MF"	2016	06	14			"Southern America"	Brasil	"Minas Gerais"	"Rio Pardo de Minas"	"Fazenda Cachoeira Cabo do guarda chuva"	-42.700278	-16.080556					895	895									"Projeto desenvolvido pelo Instituto Prístino!; Árvore; flores brancas a branco-amareladas.; Coletada em Campo Rupestre Ferruginoso"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	70855	"Ceiba insignis"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	insignis		"(Kunth) P.E.Gibbs & Semir"						42330		"Hatschbach, GM"						"Southern America"	Brasil	Bahia	Barra		0	0	-43.1417	-11.0894	116121		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	7205	"Ceiba jaibana"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jaibana		Ravenna						s.n.		"Teixeira Filho, A; Mesquita"	1984	06	22			"Southern America"	Brasil	"Minas Gerais"	Jaíba	"Serra Azul."	0	0	-43.6744	-15.3383	47016		0	0									"Caatinga. Arbóreo. Proc. CETEC nº 258"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	7503	"Ceiba jaibana"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jaibana		Ravenna						s.n.		"Teixeira, MCB; Carvalho"	1984	11	24			"Southern America"	Brasil	"Minas Gerais"	Jaíba	"Turro da Onça."	0	0	-43.6744	-15.3383	47016		0	0									"Árvore. Folhas compostas, 5 folíolos. Proc. CETEC nº 466"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	84037	"Ceiba jaibana"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jaibana		Ravenna						4276		"Pirani, JR; Marcato, AC; Forzza, RC; Assis, MC; Labiak, PE"	1998	05	12			"Southern America"	Brasil	"Minas Gerais"	Porteirinha	"Rodovia para Mato Verde (BR 122) a 10km N de Porteirinha"	0	0	-43.0283	-15.7433	56892		650	650									"Área de mata caducifólia. Árvore, 10m; copa muito ampla; tronco bojudo, muito espesso. Escassas folhas brotando. Intensa florada. Flores com cálice verde a levemente creme; pétalas rosa-intenso, na face interna alva na base com estrias vináceas. File"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	121451	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						451		"Souza, DT; Almeida, TE; Echternacht, LA; Viana, MM"	2008	06	19			"Southern America"	Brasil	"Minas Gerais"	Buenópolis	"PARNA Sempre Vivas, Campos de São Domingos, Mocó"	-43.832222	-17.914167					1240	1240									"Cerrado rupestre. Árvore, 4m. Flores creme"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	26806	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						370		"Carvalho, MG; STS"	1991	07	17			"Southern America"	Brasil	"Minas Gerais"	Cristália	"Fazenda Cabral"	0	0	-42.8622	-16.8003	30029		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	26806	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						370		"Carvalho, MG; STS"	1991	07	17			"Southern America"	Brasil	"Minas Gerais"	Cristália	"Fazenda Cabral"	0	0	-42.8622	-16.8003	30029		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	26810	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						888		"Carvalho, MG; STS"	1991	12	05			"Southern America"	Brasil	"Minas Gerais"	Turmalina	"Peixe Cru"	0	0	-42.73	-17.2856	36128		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	26810	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						888		"Carvalho, MG; STS"	1991	12	05			"Southern America"	Brasil	"Minas Gerais"	Turmalina	"Peixe Cru"	0	0	-42.73	-17.2856	36128		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	36375	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						s.n.		"Brina, AE"	1995					"Southern America"	Brasil	"Minas Gerais"	Medina		0	0	-41.4769	-16.2225	44236		0	0									"Arbóreo. Afloramento de granito."	BHCB002469
"2017-03-31 14:56:02-03"	UFMG	BHCB	71401	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						3299		"Tameirão-Neto, E"	2001	03	16			"Southern America"	Brasil	"Minas Gerais"	Turmalina	"UHE Irapé. Rio Jequitinhonha."	0	0	-42.73	-17.2856	36128		0	0									"Afloramento rochoso na margem do rio Jequitinhonha, arbóreo"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	71430	"Ceiba jasminodora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	jasminodora		"(A.St.-Hil.) K.Schum."						3328		"Tameirão-Neto, E"	2001	05	20			"Southern America"	Brasil	"Minas Gerais"	Turmalina	"UHE Irapé. Rio Jequitinhonha."	0	0	-42.73	-17.2856	36128		0	0									"Afloramento rochoso na margem do rio Jequitinhonha, arbóreo, Peixe Cru"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	38268	"Ceiba pubiflora"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	pubiflora		"(A.St.-Hil.) K.Schum."						s.n.								"Southern America"	Brasil	"Minas Gerais"	Caratinga	"Estação Biológica de Caratinga"	0	0	-42.1392	-19.7897	49886		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	121015	"Ceiba sipolisii"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	sipolisii		K.Schum.						1446		"Almeida, TE"	2008	06	27			"Southern America"	Brasil	"Minas Gerais"	Itinga	"RPPN Purpureus."	-41.875556	-16.370556					0	0									"Afloramento rochoso e no Carrasco. Árvore, 4m. Flores creme. Frutos imaturos verdes"	
"2017-03-31 14:56:02-03"	UFMG	BHCB	70436	"Ceiba sipolisii"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	sipolisii		K.Schum.						876		"Fiaschi, P"						"Southern America"	Brasil	"Minas Gerais"	"Joaquim Felício"		0	0	-44.1722	-17.7575	37503		0	0										
"2017-03-31 14:56:02-03"	UFMG	BHCB	75363	"Ceiba sipolisii"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	sipolisii		K.Schum.						1631		"Mota, RC"	2002	07	24			"Southern America"	Brasil	"Minas Gerais"	Serro	"Milho Verde"	0	0	-43.3794	-18.6047	37754		0	0									"Planta coletada em campo rupestre; arvoreta espinhosa; flores cremes."	
"2017-03-31 14:56:02-03"	UFMG	BHCB	130226	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"		2008	02	17		394		"Felix, DF"	2007	05	10			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Museu de História Natural e Jardim Botânico UFMG, Coletada próxima ao campo de futebol na área cultivada. Área 3."	-43.915972	-19.891611					843	843									"Arbórea de 12 metros de altura. Flor de corola rosa com manchas brancas."	BHCB038622
"2017-03-31 14:56:02-03"	UFMG	BHCB	21548	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"		2011	11			s.n.		"Toledo, FRN; Stehmann, JR"	1993	10	13			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Bairro Cidade Nova."	0	0	-43.9378	-19.9208	17082		0	0									"Arbóreo 4,5m. Flores e botões róseos. Folhas novas."	BHCB007441
"2017-03-31 14:56:02-03"	UFMG	BHCB	46028	"Ceiba speciosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"		2011	11			2561		"Lombardi, JA; Moraes, PO"	1999	03	24			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Campus da UFMG"	-43.966667	-19.866667					0	0									"PLANTAS DA ARBORIZAÇÃO DO CAMPUS DA UFMG. Folíolos cartáceos, botões e cálice verdes, pétala lilás, base internamente creme rajada de roxo, tubo filetes branco, rosa na base. Árvore, 10 ca. m. Cultivada.; Árvore, ca. 10m. Folíolos car"	BHCB002471
"2017-03-31 14:56:02-03"	UFMG	BHCB	145697	"Ceiba ventricosa"	S	Plantae	Dicotyledon			Malvaceae	Ceiba	ventricosa		"(Nees & Mart.) Ravenna"						814		"Vidal, C.; Mansur, T"	2010	05	14			"Southern America"	Brasil	"Minas Gerais"	Itacarambi		0	0	-44.0919	-15.1022	47793		0	0									"Floresta estacional semidecidual, arbóreo."	BHCB002470
"2016-05-20 17:48:25-03"	PUC-RIO	FCAB	3896	Ceiba	S	Plantae			Angiospermae	Malvaceae	Ceiba									2149		"J.C. Siqueira"	1986	10	26				Brasil	"Rio de Janeiro"	"Nova Friburgo"	"Furnas do Catete."	0	0	-42.5311	-22.2819	33190												"Obs: Árvore ca. 5m. Painas rufas"	003896
"2016-08-09 17:03:11-03"	PUC-RIO	FCAB	6500	"Ceiba eciosa"	S	Plantae			Angiospermae	Malvaceae	Ceiba	eciosa		"(A.St.-Hil.) Ravenna"	"Solórzano, A.; Oliveira, R.R."	2002	10			2456		"R.R. Oliveira; Solórzano, A."	2001	09	15				Brasil	"Rio de Janeiro"	"Rio de Janeiro"	"Maciço da Pedra branca, Camorim, Serra do Macaco,, Em floresta secundária localizada no fundo do vale. Indivíduo com DAP = 7 cm; altura = 3m. Tronco coberto de espinhos."	0	0	-43.2075	-22.9028	57442		170	170										006500
"2017-02-01 15:34:26-02"	UFRB	HURB	11848	"Ceiba glaziovii"	S	Plantae				Malvaceae	Ceiba	glaziovii		"(Kuntze) K.Schum."						2020		"Costa, G.; Carvalho, D.N."	2016	10	01				Brasil	Bahia	"Conceição do Coité"	"Morro do Mucambo;"	0	0	-39.2828	-11.5639	39025												"Flores: brancas visitadas por Melipona; Hábito: árvore"	
"2017-03-27 16:04:11-03"	UFRB	HURB	20480	"Ceiba speciosa"	S	Plantae				Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"									2008	08	15				Brasil	Bahia	"São Felipe"	"Serra da Copioba;"	0	0	-39.0894	-12.8472	15122													
"2017-04-18 13:58:33-03"	UEL	FUEL	26649	Ceiba	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba									s.n.		"Pavão, OC; et al."	1999	04	06				Brasil	Paraná	Rolândia	"Fazenda Conquista"	0	0	-51.3692	-23.3097	19311		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	31476	"Ceiba crispiflora"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	crispiflora		"(Kunth) Ravenna"	"Santos, E"	1963				1851		"Santos, E; et al."	1963	02	23				Brasil	"Espírito Santo"	"Vila Velha"		0	0	-40.2925	-20.3297	27156		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	35128	"Ceiba erianthos"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."						54045		"Harley, RM; Giulietti, AM"	2000	06	14				Brasil	Bahia	Mucugê	"João Correa, perto de, estr. para Mucugé, perto de, estr. para Mucugé"	0	0	-41.3708	-13.0053	52493		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	37183	"Ceiba erianthos"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"Rampin, VT"	2002	08			s.n.		"Rampin, VT; Covre, J"	2002	04	26				Brasil	"São Paulo"	"Rio Claro"	"Instituto de Biociências, Bela Vista, Bela Vista"	0	0	-47.56	-22.41	21773		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	9157	"Ceiba erianthos"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	erianthos		"(Cav.) K.Schum."	"Kämpf, E"	1990				258		"Kämpf, E"	1990	06	08				Brasil	"São Paulo"	Piracicaba	"Parque da ESALQ, USP"	0	0	-47.64	-22.72	44778		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	35130	"Ceiba glaziouvii"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	glaziouvii		K.Schum.	"Harley, RM"	2000				54038		"Harley, RM; Giulietti, AM"	2000	06	14				Brasil	Bahia	"Rio de Contas"	"Fazenda Veredas, ca. 7km de Jussiape, ca. 7Km de Jussiape"	0	0	-41.8114	-13.5789	49773		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	54361	"Ceiba glaziovii"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	glaziovii		"(Kuntze) K.Schum."	"Souza, AM; Miranda, AM"	2015	11			s.n.		"Melo, L; Alves, R"	2015	11	03				Brasil	Pernambuco	Garanhuns	"São Clemente"	0	0	-36.4928	-8.89028	21839		9999	9999										
"2017-04-18 13:58:33-03"	UEL	FUEL	13824	"Ceiba pubiflora"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	pubiflora		"(A.St.-Hil.) K.Schum."						s.n.		"Salis, SM"	1992	06	16				Brasil	"Mato Grosso do Sul"	Corumbá	"R. 21 de setembro, depois da Embrapa/CPAP, depois da Embrapa/CPAP. 21 de setembro"	0	0	-57.6533	-19.0092	295160		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	43811	"Ceiba pubiflora"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	pubiflora		"(A.St.-Hil.) K.Schum."	"Semir, J"	2002	10	14		157		"Tomasetto, F; Rezende, AA"	2001	04	20				Brasil	"São Paulo"	"Paulo de Faria"	"Estação Ecológica de Paulo de Faria, abrangendo um"	-49.516667	-19.916667					500	500										
"2017-04-18 13:58:33-03"	UEL	FUEL	10409	"Ceiba rivieri"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	rivieri		Schum.	Asplund					237		"Hatschbach, G"	1947	07	23				Brasil	Paraná	Morretes	Floresta	0	0	-48.8344	-25.4769	30514		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	23949	"Ceiba rivieri"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	rivieri		Schum.	"Catharino, ELM"	1985				341		"Catharino, ELM"	1985	08	17				Brasil	"São Paulo"	Iguape	"Peropava, Fazenda Boa Vista, Fazenda Boa Vista"	0	0	-47.55	-24.7	55628		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	25624	"Ceiba rivieri"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	rivieri		Schum.	Asplund					750		"Hatschbach, G"	1947	07	23				Brasil	Paraná	Morretes	Floresta	0	0	-48.8344	-25.4769	30514		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	12117	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"						s.n.		"Vieira, AOS; et al."	1990	03	20				Brasil	Paraná	Ibiporã	"Fazenda Doralice"	0	0	-51.0481	-23.2692	20625		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	13775	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"						s.n.		"Bernacci, LC"	1989	06	07				Brasil	"São Paulo"	Campinas	"Fazenda Sao Vicente"	0	0	-47.06	-22.9	23900		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	14567	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"						s.n.		"Camacho, RD; et al."	1994	11	15				Brasil	"São Paulo"	Botucatu	"Fazenda Lageado"	0	0	-48.44	-22.88	40412		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	15773	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Vieira, AOS"	2014	05	08		441		"Santos, K; Belinello, R"	1999	09	28				Brasil	"São Paulo"	Campinas	"Mata do Macuco, (fragmento G1) área total: 41,8ha"	-46.933333	-22.783333					739	739										
"2017-04-18 13:58:33-03"	UEL	FUEL	16295	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Esteves, GL"	2003	02			894		"Torres, RB; Franceschinelli, EV; et al."	1999	10	14				Brasil	"Minas Gerais"	Camanducaia	"Mata dos Vargas"	-46.116667	-22.733333					1040	1040										
"2017-04-18 13:58:33-03"	UEL	FUEL	16800	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Esteves, GL"	2003	02			1158		"Torres, RB; et al."	2000	03	03				Brasil	"Minas Gerais"	Camanducaia	"Sertão dos Lopes, Estrada do Pinhalzinho"	0	0	-46.1447	-22.7553	22140		9999	9999										
"2017-04-18 13:58:33-03"	UEL	FUEL	18194	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Paiva, MRC"	1996				s.n.		"Sofia, SH"	1994	04	08				Brasil	"São Paulo"	"Ribeirão Preto"	"Campus USP"	0	0	-47.81	-21.17	24390		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	19822	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Isernhagen, I; Borgo, M"	1997	04			s.n.		"Silva, SM"	1997	02	02				Brasil	Paraná	"Capitão Leônidas Marques"	"Rio Andrada"	0	0	-53.6142	-25.4792	14258		0	0										
"2017-04-18 13:58:33-03"	UEL	FUEL	20786	"Ceiba speciosa"	S	Plantae	Magnoliophyta		Malvales	Malvaceae	Ceiba	speciosa		"(A.St.-Hil.) Ravenna"	"Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva"	1994				1685		"Francisco das Chagas e Silva; Soares-Silva, LH"	1994	05	05				Brasil	Paraná	Londrina	"P. Estadual Mata dos Godoy-Área de trabalho da Alb, Área de trabalho da Alba Estadual Mata dos Godoy"	0	0	-51.1628	-23.3103	63728		0	0										
